1508, 375520527
1509, 378050627
1510, 381014887
1511, 383298009
1512, 386783009
1513, 389080389
1514, 391945639
1515, 394598159
1516, 397614641
1517, 399918981
1518, 403151981
1519, 405509843
1520, 408719335
1521, 411333856
1522, 414229466
1523, 416548996
1524, 419936296
1525, 422359318
1526, 425329818
1527, 427920638
1528, 431021608
1529, 433378892
1530, 436809592
1531, 439153554
1532, 442234044
1533, 444899044
1534, 447858744
1535, 450309244
1536, 453804494
1537, 456170514
1538, 459127324
1539, 461799246
1540, 465129846
1541, 467509546
1542, 470812046
1543, 473192896
1544, 476359146
1545, 479117746
1546, 482105396
1547, 484570396
1548, 488105746
1549, 490505148
1550, 493636458
1551, 496332658
1552, 499541468
1553, 501953278
1554, 505378278
1555, 507893050
1556, 511070812
1557, 513794442
1558, 516838862
1559, 519269344
1560, 523026344
1561, 525512844
1562, 528588464
1563, 531302884
1564, 534530584
1565, 537077804
1566, 540530004
1567, 542985494
1568, 546331109
1569, 549066409
1570, 552270909
1571, 554738951
1572, 558342971
1573, 560852681
1574, 563949531
1575, 566911581
1576, 570210431
1577, 572704611
1578, 576163111
1579, 578656353
1580, 582064485
1581, 584854285
1582, 588046785
1583, 590552675
1584, 594338457
1585, 596951197
1586, 600114897
1587, 602918607
1588, 606228417
1589, 608804917
1590, 612457917
1591, 614992417
1592, 618358587
1593, 621213827
1594, 624389877
1595, 627060701
1596, 630861701
1597, 633412111
1598, 636616611
1599, 639476011
1600, 643031122
1601, 645594324
1602, 649198834
1603, 651820934
1604, 655197776
1605, 658174776
1606, 661426076
1607, 664008526
1608, 667825026
1609, 670413908
1610, 673858908
1611, 676774730
1612, 680209070
1613, 682810840
1614, 686428940
1615, 689158420
1616, 692637302
1617, 695627522
1618, 698899932
1619, 701521094
1620, 705551120
1621, 708178762
1622, 711467372
1623, 714394192
1624, 717972692
1625, 720739612
1626, 724411712
1627, 727058842
1628, 730568782
1629, 733550124
1630, 737004224
1631, 739718724
1632, 743677224
1633, 746349484
1634, 749697984
1635, 752787304
1636, 756300226
1637, 758979996
1638, 762847496
1639, 765556140
1640, 769273360
1641, 772265460
1642, 775635670
1643, 778338890
1644, 782280590
1645, 785153590
1646, 788540240
1647, 791592280
1648, 795210290
1649, 797939190
1650, 801910290
1651, 804652390
1652, 808308490
1653, 811356530
1654, 814776180
1655, 817624792
1656, 821724342
1657, 824469992
1658, 827906202
1659, 831027202
1660, 834789142
1661, 837570986
1662, 841407486
1663, 844173056
1664, 847886706
1665, 851128126
1666, 854682076
1667, 857460966
1668, 861518586
1669, 864304148
1670, 867929848
1671, 871032348
1672, 874786288
1673, 877642388
1674, 881586588
1675, 884509578
1676, 888196380
1677, 891341380
1678, 894860990
1679, 897685890
1680, 902118890
1681, 904946333
1682, 908486948
1683, 911706528
1684, 915428610
1685, 918381430
1686, 922329530
1687, 925233630
1688, 929018000
1689, 932187700
1690, 935922730
1691, 938790494
1692, 943013804
1693, 945880054
1694, 949570804
1695, 952891004
1696, 956726654
1697, 959606464
1698, 963610964
1699, 966497566
1700, 970462156
1701, 973783656
1702, 977414156
1703, 980331696
1704, 984617396
1705, 987668860
1706, 991306910
1707, 994544530
1708, 998452630
1709, 1373312
1710, 5655772
1711, 8587616
1712, 12492066
1713, 15752486
1714, 19424736
1715, 22547336
1716, 26902736
1717, 29861316
1718, 33550726
1719, 36870588
1720, 40959088
